Time,Close,,,,,
Oct 11,34.337,29.965,35.455,28.41,0.69K,14.30%
Sep 11,30.041,41.585,43.395,26.585,5.33K,-27.96%
Aug 11,41.699,39.625,44.15,37.215,22.45K,4.01%
Jul 11,40.092,34.68,41.42,33.465,8.61K,15.17%
Jun 11,34.812,38.225,38.335,33.58,38.18K,-9.11%
May 11,38.303,47.97,48.085,32.595,10.43K,-21.16%
Apr 11,48.584,37.5,49.52,37.18,45.20K,28.28%
Mar 11,37.872,33.885,38.13,33.6,9.94K,12.03%
Feb 11,33.804,27.995,34.01,27.995,42.89K,19.98%
Jan 11,28.174,30.45,31.195,26.505,1.31K,-8.85%
Dec 10,30.91,28.095,30.9,28.01,6.27K,9.67%
Nov 10,28.185,24.865,28.915,24.115,57.97K,14.76%
Oct 10,24.56,21.96,24.7,21.96,0.39K,12.67%
Sep 10,21.798,19.385,21.88,19.3,4.42K,12.37%
Aug 10,19.398,18.435,19.4,17.925,8.66K,7.84%
Jul 10,17.987,18.585,18.66,17.43,4.30K,-3.66%
Jun 10,18.671,18.505,19.18,17.31,15.69K,1.41%
May 10,18.411,18.625,19.8,17.09,6.20K,-1.07%
Apr 10,18.611,17.56,18.765,17.56,24.65K,6.28%
Mar 10,17.512,16.5,17.565,16.32,6.58K,6.13%
Feb 10,16.5,16.19,16.72,15,41.32K,1.96%
Jan 10,16.183,16.885,18.795,16.1,0.56K,-3.80%
Dec 09,16.822,18.47,19.42,16.76,7.17K,-9.05%
Nov 09,18.495,16.93,18.9,16.885,33.61K,13.84%
Oct 09,16.246,16.59,17.845,16.035,0.32K,-2.34%
Sep 09,16.636,14.885,17.555,14.65,4.36K,11.67%
Aug 09,14.898,14.02,15.1,13.61,19.72K,6.93%
Jul 09,13.933,13.6,14.05,12.48,3.82K,2.64%
Jun 09,13.574,15.85,15.885,13.435,14.06K,-12.99%
May 09,15.6,12.335,15.75,12.04,3.11K,26.78%
Apr 09,12.305,12.83,13.105,12.035,21.78K,-5.16%
Mar 09,12.975,13.09,13.85,11.94,5.96K,-0.84%
Feb 09,13.085,12.5,14.365,12.27,27.70K,4.18%
Jan 09,12.56,11.195,12.59,10.37,1.84K,11.45%
Dec 08,11.27,10.24,11.41,9.135,3.18K,10.65%
Nov 08,10.185,10.295,10.455,8.83,17.60K,4.68%
Oct 08,9.73,12.57,12.57,8.78,1.56K,-20.45%
Sep 08,12.231,13.77,13.77,10.28,5.94K,-10.11%
Aug 08,13.607,17.65,17.65,12.8,27.63K,-23.34%
Jul 08,17.75,17.44,19.375,16.83,3.19K,1.89%
Jun 08,17.42,16.85,17.88,16.465,27.32K,3.52%
May 08,16.827,16.97,18.29,15.995,3.65K,1.97%
Apr 08,16.502,16.885,17.86,16.365,20.85K,-4.47%
Mar 08,17.275,19.78,21.185,16.77,5.19K,-12.79%
Feb 08,19.808,16.89,19.925,16.445,22.95K,16.88%
Jan 08,16.948,15.34,16.875,15.085,2.13K,14.54%
Dec 07,14.797,13.96,14.825,13.6,3.26K,5.97%
Nov 07,13.963,14.74,15.485,13.76,21.67K,-2.88%
Oct 07,14.377,13.71,14.45,13.205,0.12K,4.23%
Sep 07,13.794,12.095,13.815,12,2.73K,14.35%
Aug 07,12.063,12.955,12.955,11.725,13.45K,-6.85%
Jul 07,12.95,12.405,13.42,12.405,3.34K,4.83%
