Time,Close,,,,,
Nov 93,116.659,116.659,116.659,116.659,-,-5.84%
Oct 93,123.888,123.888,123.888,123.888,-,-4.47%
Sep 93,129.682,129.682,129.682,129.682,-,-6.22%
Aug 93,138.286,138.286,138.286,138.286,-,2.45%
Jul 93,134.978,134.978,134.978,134.978,-,-1.20%
Jun 93,136.619,136.619,136.619,136.619,-,1.07%
May 93,135.173,135.173,135.173,135.173,-,-7.56%
Apr 93,146.222,146.222,146.222,146.222,-,15.08%
Mar 93,127.059,127.059,127.059,127.059,-,14.44%
Feb 93,111.031,111.031,111.031,111.031,-,13.56%
Jan 93,97.777,97.777,97.777,97.777,-,0.19%
Dec 92,97.594,97.594,97.594,97.594,-,-4.05%
Nov 92,101.711,101.711,101.711,101.711,-,-7.37%
Oct 92,109.801,109.801,109.801,109.801,-,-9.52%
Sep 92,121.36,121.36,121.36,121.36,-,19.42%
Aug 92,101.624,101.624,101.624,101.624,-,4.28%
Jul 92,97.451,97.451,97.451,97.451,-,23.66%
Jun 92,78.805,78.805,78.805,78.805,-,-3.84%
May 92,81.952,81.952,81.952,81.952,-,17.24%
Apr 92,69.899,69.899,69.899,69.899,-,3.10%
Mar 92,67.799,67.799,67.799,67.799,-,15.69%
Feb 92,58.606,58.606,58.606,58.606,-,-4.09%
Jan 92,61.106,61.106,61.106,61.106,-,-6.94%
Dec 91,65.663,65.663,65.663,65.663,-,-15.27%
Nov 91,77.496,77.496,77.496,77.496,-,-5.64%
Oct 91,82.131,82.131,82.131,82.131,-,-2.17%
Sep 91,83.949,83.949,83.949,83.949,-,7.14%
Aug 91,78.353,78.353,78.353,78.353,-,7.01%
Jul 91,73.217,73.217,73.217,73.217,-,2.86%
Jun 91,71.183,71.183,71.183,71.183,-,-9.59%
May 91,78.731,78.731,78.731,78.731,-,-3.41%
Apr 91,81.507,81.507,81.507,81.507,-,-5.14%
Mar 91,85.921,85.921,85.921,85.921,-,0.21%
Feb 91,85.737,85.737,85.737,85.737,-,-1.22%
