Time,Close,,,,,
May 08,74.638,75.322,77.774,71.58,-,-0.31%
Apr 08,74.872,73.384,80.276,71.436,-,1.42%
Mar 08,73.826,86.458,87.66,72.215,-,-12.65%
Feb 08,84.521,74.865,87.196,74.287,-,14.04%
Jan 08,74.117,70.972,76.811,69.989,-,6.28%
Dec 07,69.738,64.397,72.017,63.996,-,7.77%
Nov 07,64.709,62.257,66.16,60.077,-,5.02%
Oct 07,61.613,64.822,64.991,59.066,-,-4.18%
Sep 07,64.3,57.309,65.713,57.02,-,14.70%
Aug 07,56.059,52.525,57.298,50.853,-,7.05%
Jul 07,52.367,53.437,55.929,50.709,-,-0.76%
Jun 07,52.768,51.964,57.318,51.683,-,1.16%
May 07,52.165,48.98,52.797,47.961,-,6.73%
Apr 07,48.874,49.136,51.035,47.804,-,-1.44%
Mar 07,49.586,53.682,53.682,48.897,-,-8.46%
Feb 07,54.17,51.963,55.804,50.948,-,4.85%
Jan 07,51.666,50.297,52.964,46.95,-,0.60%
Dec 06,51.359,51.801,52.01,48.399,-,-1.32%
Nov 06,52.048,47.868,52.365,47.603,-,9.26%
Oct 06,47.639,41.981,50.092,40.785,-,15.60%
Sep 06,41.209,39.956,43.391,38.046,-,2.97%
Aug 06,40.022,41.48,42.378,38.024,-,-3.64%
Jul 06,41.532,43.052,44.613,40.777,-,-2.25%
Jun 06,42.49,43.462,45.194,40.445,-,-2.36%
May 06,43.519,43.106,45.911,42.265,-,1.49%
Apr 06,42.878,42.391,43.428,41.683,-,1.00%
Mar 06,42.454,44.058,44.912,41.207,-,-4.29%
Feb 06,44.359,42.821,44.911,42.482,-,2.39%
Jan 06,43.323,44.185,44.686,40.808,-,-0.61%
Dec 05,43.59,40.699,44.157,40.15,-,7.12%
Nov 05,40.692,42.38,43.066,39.956,-,-3.63%
Oct 05,42.224,44.315,45.05,42.135,-,-4.41%
Sep 05,44.171,44.898,45.897,42.761,-,-1.13%
Aug 05,44.675,50.29,51.535,44.495,-,-11.83%
Jul 05,50.668,49.853,54.917,49.375,-,3.03%
Jun 05,49.177,50.892,54.933,48.713,-,-3.75%
May 05,51.092,47.968,51.948,46.21,-,5.47%
Apr 05,48.442,49.817,50.608,47.394,-,-2.92%
Mar 05,49.897,50.425,54.726,49.186,-,-2.05%
Feb 05,50.942,44.227,51.059,43.325,-,15.26%
Jan 05,44.198,46.089,46.988,43.799,-,-5.06%
Dec 04,46.552,45.947,47.254,44.902,-,1.56%
Nov 04,45.835,47.666,48.804,45.702,-,-4.29%
Oct 04,47.891,47.817,48.77,46.161,-,0.19%
Sep 04,47.801,54.408,55.932,47.661,-,-12.26%
Aug 04,54.478,51.91,55.27,50.606,-,4.81%
Jul 04,51.978,60.754,61.021,51.834,-,-14.45%
Jun 04,60.76,67.6,69.257,59.989,-,-6.28%
May 04,64.833,73.49,75.34,64.473,-,-11.78%
Apr 04,73.489,74.973,77.518,69.441,-,-1.56%
Mar 04,74.654,71.128,77.161,67.81,-,5.55%
Feb 04,70.728,70.728,70.728,70.728,-,7.87%
Jan 04,65.57,65.57,65.57,65.57,-,6.01%
Dec 03,61.851,61.851,61.851,61.851,-,1.31%
Nov 03,61.051,61.051,61.051,61.051,-,-2.73%
Oct 03,62.765,62.765,62.765,62.765,-,12.06%
Sep 03,56.008,56.008,56.008,56.008,-,1.79%
Aug 03,55.023,55.023,55.023,55.023,-,11.72%
Jul 03,49.253,49.253,49.253,49.253,-,-2.72%
Jun 03,50.629,50.629,50.629,50.629,-,-5.61%
May 03,53.64,53.64,53.64,53.64,-,4.86%
Apr 03,51.153,51.153,51.153,51.153,-,2.39%
Mar 03,49.96,49.96,49.96,49.96,-,-1.48%
Feb 03,50.71,50.71,50.71,50.71,-,-1.13%
Jan 03,51.292,51.292,51.292,51.292,-,-0.08%
Dec 02,51.332,51.332,51.332,51.332,-,-5.39%
Nov 02,54.257,54.257,54.257,54.257,-,-1.31%
Oct 02,54.979,54.979,54.979,54.979,-,1.12%
Sep 02,54.369,54.369,54.369,54.369,-,-0.31%
Aug 02,54.538,54.538,54.538,54.538,-,3.50%
Jul 02,52.695,52.695,52.695,52.695,-,6.14%
Jun 02,49.649,49.649,49.649,49.649,-,5.78%
May 02,46.937,46.937,46.937,46.937,-,7.45%
Apr 02,43.683,43.683,43.683,43.683,-,-4.16%
Mar 02,45.581,45.581,45.581,45.581,-,3.63%
Feb 02,43.983,43.983,43.983,43.983,-,-1.56%
Jan 02,44.68,44.68,44.68,44.68,-,0.16%
Dec 01,44.608,44.608,44.608,44.608,-,-4.19%
Nov 01,46.558,46.558,46.558,46.558,-,0.04%
Oct 01,46.541,46.541,46.541,46.541,-,-1.50%
Sep 01,47.249,47.249,47.249,47.249,-,-7.12%
Aug 01,50.87,50.87,50.87,50.87,-,-2.52%
Jul 01,52.184,52.184,52.184,52.184,-,10.01%
Jun 01,47.435,47.435,47.435,47.435,-,0.66%
May 01,47.125,47.125,47.125,47.125,-,-2.49%
Apr 01,48.329,48.329,48.329,48.329,-,1.42%
Mar 01,47.651,47.651,47.651,47.651,-,-7.32%
Feb 01,51.417,51.417,51.417,51.417,-,-0.66%
Jan 01,51.758,51.758,51.758,51.758,-,-8.11%
Dec 00,56.326,56.326,56.326,56.326,-,1.72%
Nov 00,55.373,55.373,55.373,55.373,-,3.79%
Oct 00,53.349,53.349,53.349,53.349,-,-2.50%
Sep 00,54.719,54.719,54.719,54.719,-,-1.43%
Aug 00,55.511,55.511,55.511,55.511,-,5.81%
Jul 00,52.462,52.462,52.462,52.462,-,-6.83%
Jun 00,56.307,56.307,56.307,56.307,-,-10.54%
May 00,62.939,62.939,62.939,62.939,-,-1.20%
Apr 00,63.702,63.702,63.702,63.702,-,-4.83%
Mar 00,66.935,66.935,66.935,66.935,-,5.08%
Feb 00,63.7,63.7,63.7,63.7,-,-1.91%
Jan 00,64.94,64.94,64.94,64.94,-,6.82%
Dec 99,60.796,60.796,60.796,60.796,-,-0.73%
Nov 99,61.24,61.24,61.24,61.24,-,-4.17%
Oct 99,63.904,63.904,63.904,63.904,-,-4.76%
Sep 99,67.101,67.101,67.101,67.101,-,-1.50%
Aug 99,68.123,68.123,68.123,68.123,-,5.59%
Jul 99,64.516,64.516,64.516,64.516,-,-4.63%
Jun 99,67.65,67.65,67.65,67.65,-,-2.37%
May 99,69.295,69.295,69.295,69.295,-,-3.44%
Apr 99,71.765,71.765,71.765,71.765,-,-4.31%
Mar 99,74.995,74.995,74.995,74.995,-,7.79%
Feb 99,69.572,69.572,69.572,69.572,-,-9.24%
Jan 99,76.655,76.655,76.655,76.655,-,-2.85%
Dec 98,78.903,78.903,78.903,78.903,-,-8.36%
Nov 98,86.097,86.097,86.097,86.097,-,0.77%
Oct 98,85.435,85.435,85.435,85.435,-,6.89%
Sep 98,79.93,79.93,79.93,79.93,-,3.67%
Aug 98,77.104,77.104,77.104,77.104,-,-9.27%
Jul 98,84.983,84.983,84.983,84.983,-,-11.38%
Jun 98,95.894,95.894,95.894,95.894,-,3.38%
May 98,92.761,92.761,92.761,92.761,-,-4.41%
Apr 98,97.037,97.037,97.037,97.037,-,-4.47%
Mar 98,101.573,101.573,101.573,101.573,-,-3.45%
Feb 98,105.2,105.2,105.2,105.2,-,-3.20%
Jan 98,108.673,108.673,108.673,108.673,-,1.47%
Dec 97,107.103,107.103,107.103,107.103,-,-6.52%
Nov 97,114.578,114.578,114.578,114.578,-,-0.59%
Oct 97,115.256,115.256,115.256,115.256,-,8.35%
Sep 97,106.369,106.369,106.369,106.369,-,-4.02%
Aug 97,110.827,110.827,110.827,110.827,-,-1.31%
Jul 97,112.3,112.3,112.3,112.3,-,8.69%
Jun 97,103.322,103.322,103.322,103.322,-,-11.58%
May 97,116.86,116.86,116.86,116.86,-,-6.08%
Apr 97,124.426,124.426,124.426,124.426,-,1.04%
Mar 97,123.141,123.141,123.141,123.141,-,6.56%
Feb 97,115.555,115.555,115.555,115.555,-,7.79%
Jan 97,107.201,107.201,107.201,107.201,-,3.81%
Dec 96,103.268,103.268,103.268,103.268,-,-2.58%
Nov 96,106.007,106.007,106.007,106.007,-,4.22%
Oct 96,101.713,101.713,101.713,101.713,-,-12.46%
Sep 96,116.186,116.186,116.186,116.186,-,-7.14%
Aug 96,125.12,125.12,125.12,125.12,-,5.89%
Jul 96,118.16,118.16,118.16,118.16,-,-6.32%
Jun 96,126.135,126.135,126.135,126.135,-,-3.14%
May 96,130.219,130.219,130.219,130.219,-,0.04%
Apr 96,130.161,130.161,130.161,130.161,-,10.90%
Mar 96,117.372,117.372,117.372,117.372,-,1.93%
Feb 96,115.149,115.149,115.149,115.149,-,1.35%
Jan 96,113.614,113.614,113.614,113.614,-,-0.05%
Dec 95,113.67,113.67,113.67,113.67,-,7.17%
Nov 95,106.065,106.065,106.065,106.065,-,-0.43%
Oct 95,106.527,106.527,106.527,106.527,-,4.40%
Sep 95,102.042,102.042,102.042,102.042,-,5.10%
Aug 95,97.089,97.089,97.089,97.089,-,1.42%
Jul 95,95.727,95.727,95.727,95.727,-,2.77%
Jun 95,93.145,93.145,93.145,93.145,-,3.67%
May 95,89.844,89.844,89.844,89.844,-,2.68%
Apr 95,87.496,87.496,87.496,87.496,-,-0.22%
Mar 95,87.693,87.693,87.693,87.693,-,1.65%
Feb 95,86.271,86.271,86.271,86.271,-,0.34%
Jan 95,85.979,85.979,85.979,85.979,-,-3.14%
Dec 94,88.762,88.762,88.762,88.762,-,1.22%
Nov 94,87.691,87.691,87.691,87.691,-,-0.51%
Oct 94,88.144,88.144,88.144,88.144,-,-0.74%
Sep 94,88.799,88.799,88.799,88.799,-,-2.26%
Aug 94,90.856,90.856,90.856,90.856,-,3.15%
Jul 94,88.078,88.078,88.078,88.078,-,-7.49%
Jun 94,95.206,95.206,95.206,95.206,-,-7.15%
May 94,102.541,102.541,102.541,102.541,-,2.34%
Apr 94,100.199,100.199,100.199,100.199,-,-0.44%
Mar 94,100.645,100.645,100.645,100.645,-,-3.11%
Feb 94,103.871,103.871,103.871,103.871,-,-1.65%
Jan 94,105.615,105.615,105.615,105.615,-,-3.66%
Dec 93,109.626,109.626,109.626,109.626,-,6.20%
Nov 93,103.222,103.222,103.222,103.222,-,6.66%
Oct 93,96.777,96.777,96.777,96.777,-,2.18%
Sep 93,94.713,94.713,94.713,94.713,-,-1.40%
Aug 93,96.058,96.058,96.058,96.058,-,-2.17%
Jul 93,98.193,98.193,98.193,98.193,-,4.21%
Jun 93,94.224,94.224,94.224,94.224,-,4.00%
May 93,90.601,90.601,90.601,90.601,-,-0.53%
Apr 93,91.086,91.086,91.086,91.086,-,-1.34%
Mar 93,92.321,92.321,92.321,92.321,-,3.14%
Feb 93,89.513,89.513,89.513,89.513,-,-1.58%
Jan 93,90.949,90.949,90.949,90.949,-,1.24%
Dec 92,89.835,89.835,89.835,89.835,-,-1.11%
Nov 92,90.839,90.839,90.839,90.839,-,2.79%
Oct 92,88.377,88.377,88.377,88.377,-,-0.24%
Sep 92,88.592,88.592,88.592,88.592,-,0.75%
Aug 92,87.935,87.935,87.935,87.935,-,-1.56%
Jul 92,89.325,89.325,89.325,89.325,-,-11.33%
Jun 92,100.741,100.741,100.741,100.741,-,-1.97%
May 92,102.769,102.769,102.769,102.769,-,3.88%
Apr 92,98.927,98.927,98.927,98.927,-,-4.49%
Mar 92,103.577,103.577,103.577,103.577,-,-2.27%
Feb 92,105.986,105.986,105.986,105.986,-,-0.53%
Jan 92,106.55,106.55,106.55,106.55,-,4.72%
Dec 91,101.745,101.745,101.745,101.745,-,2.98%
Nov 91,98.796,98.796,98.796,98.796,-,-2.14%
Oct 91,100.958,100.958,100.958,100.958,-,0.36%
Sep 91,100.594,100.594,100.594,100.594,-,-0.03%
Aug 91,100.625,100.625,100.625,100.625,-,-0.65%
Jul 91,101.288,101.288,101.288,101.288,-,11.69%
Jun 91,90.687,90.687,90.687,90.687,-,-8.65%
May 91,99.277,99.277,99.277,99.277,-,-1.33%
Apr 91,100.615,100.615,100.615,100.615,-,-1.59%
Mar 91,102.239,102.239,102.239,102.239,-,0.61%
Feb 91,101.619,101.619,101.619,101.619,-,0.02%
